6.25	19.17	5.415	0.5	1.75	4.25	2.25	0.29	2.75	2.75	0	2.75	1.75	80	484	2
6.25	18.17	10	0.75	2	1	2.25	0.165	2.75	2.75	0	2.75	1.75	340	0	2
6	24.58	13.5	0.75	2	2.752	2.752	0	2.75	2.75	0	2.75	1.75	0	0	2
6	16.25	0.835	0.5	1.75	1.5	3	0.085	3.25	2.75	0	2.75	3.5	200	0	2
6	21.17	0.875	0.75	2	4	2.25	0.25	2.75	2.75	0	2.75	1.75	280	204	2
6	23.92	0.585	0.75	2	44	2.25	0.125	2.75	2.75	0	2.75	1.75	240	1	2
6	17.67	4.46	0.5	1.75	4	3	0.25	2.75	2.75	0	2.75	3.5	80	0	2
6.25	16.5	1.25	0.5	1.75	1	3	0.25	2.75	3.25	1	2.75	1.75	108	98	2
6	23.25	12.625	0.5	1.75	4	3	0.125	2.75	3.25	2	2.75	1.75	0	5552	2
6	17.58	10	0.5	1.75	1.25	2.25	0.165	2.75	3.25	1	2.75	1.75	120	1	2
6.25	0	1.5	0.5	1.75	2.752	2.752	0	2.75	3.25	2	3.25	1.75	200	105	2
6	29.5	0.58	0.5	1.75	1.25	3	0.29	2.75	3.25	1	2.75	1.75	340	2803	2
6	18.83	0.415	0.75	2	4	3	0.165	2.75	3.25	1	2.75	1.75	200	1	2
6.25	21.75	1.75	0.75	2	5.75	5.75	0	2.75	2.75	0	2.75	1.75	160	0	2
6	23	0.75	0.5	1.75	1.5	3	0.5	2.75	2.75	0	3.25	3.5	320	0	2
6.25	18.25	10	0.5	1.75	1.25	3	1	2.75	3.25	1	2.75	1.75	120	1	2
6	25.42	0.54	0.5	1.75	1.25	3	0.165	2.75	3.25	1	2.75	1.75	272	444	2
6	35.75	2.415	0.5	1.75	1.25	3	0.125	2.75	3.25	2	2.75	1.75	220	1	2
6.25	16.08	0.335	0.5	1.75	2.752	2.752	0	2.75	3.25	1	2.75	1.75	160	126	2
6.25	31.92	3.125	0.5	1.75	2.752	2.752	3.04	2.75	3.25	2	3.25	1.75	200	4	2
6	69.17	9	0.5	1.75	2.752	2.752	4	2.75	3.25	1	2.75	1.75	70	6	2
6	32.92	2.5	0.5	1.75	5.25	3	1.75	2.75	3.25	2	3.25	1.75	720	0	2
6	16.33	2.75	0.5	1.75	5.25	3	0.665	2.75	3.25	1	2.75	1.75	80	21	2
6	22.17	12.125	0.5	1.75	4	3	3.335	2.75	3.25	2	3.25	1.75	180	173	2
6.25	57.58	2	0.5	1.75	2.752	2.752	6.5	2.75	3.25	1	2.75	1.75	0	10	2
6	18.25	0.165	0.5	1.75	4.5	3	0.25	2.75	2.75	0	3.25	3.5	280	0	2
6	23.42	1	0.5	1.75	4	3	0.5	2.75	2.75	0	3.25	3.5	280	0	2
6.25	15.92	2.875	0.5	1.75	1	3	0.085	2.75	2.75	0	2.75	1.75	120	0	2
6.25	24.75	13.665	0.5	1.75	1	2.25	1.5	2.75	2.75	0	2.75	1.75	280	1	2
6	48.75	26.335	0.75	2	2.752	2.752	0	3.25	2.75	0	3.25	1.75	0	0	2
6	23.5	2.75	0.5	1.75	2.752	2.752	4.5	2.75	2.75	0	2.75	1.75	160	25	2
6	18.58	10.29	0.5	1.75	2.752	2.752	0.415	2.75	2.75	0	2.75	1.75	80	0	2
6	27.75	1.29	0.5	1.75	2.5	2.25	0.25	2.75	2.75	0	3.25	3.5	140	0	2
6.25	31.75	3	0.75	2	5.75	5.75	0	2.75	2.75	0	2.75	1.75	160	20	2
6.25	24.83	4.5	0.5	1.75	1.25	3	1	2.75	2.75	0	3.25	1.75	360	6	2
6	19	1.75	0.75	2	4	3	2.335	2.75	2.75	0	3.25	1.75	112	6	2
6.25	16.33	0.21	0.5	1.75	5.25	3	0.125	2.75	2.75	0	2.75	1.75	200	1	2
6.25	18.58	10	0.5	1.75	4.5	3	0.415	2.75	2.75	0	2.75	1.75	80	42	2
6	16.25	0	0.75	2	5.25	3	0.25	2.75	2.75	0	2.75	1.75	60	0	2
6	23	0.75	0.5	1.75	1.5	3	0.5	3.25	2.75	0	3.25	3.5	320	0	2
6	21.17	0.25	0.75	2	4	2.25	0.25	2.75	2.75	0	2.75	1.75	280	204	2
6	17.5	22	6.75	1.751.75	2.752	7	0	2.75	2.75	0	3.25	2	450	100000	1
6	19.17	0	0.75	2	1.5	3.75	0	2.75	2.75	0	3.25	3.5	500	1	1
6	36.75	0.125	0.75	2	4	3	1.5	2.75	2.75	0	3.25	1.75	232	113	1
6	21.25	1.5	0.5	1.75	1.25	3	1.5	2.75	2.75	0	2.75	1.75	150	8	1
6.25	18.08	0.375	6.75	1.751.75	44	2.752	10	2.75	2.75	0	3.25	3.5	300	0	1
6.25	33.67	0.375	0.5	1.75	44	3	0.375	2.75	2.75	0	2.75	1.75	300	44	1
6	48.58	0.205	0.75	2	2.5	3	0.25	3.25	3.25	11	2.75	1.75	380	2732	1
6	33.67	1.25	0.5	1.75	1.25	3	1.165	2.75	2.75	0	2.75	1.75	120	0	2
6.25	29.5	1.085	0.75	2	4.75	3	1	2.75	2.75	0	2.75	1.75	280	13	2
6	30.17	1.085	0.75	2	4	3	0.04	2.75	2.75	0	2.75	1.75	170	179	2
0	40.83	3.5	0.5	1.75	4.25	3.75	0.5	2.75	2.75	0	2.75	3.5	1160	0	2
6	34.83	2.5	0.75	2	1.25	3	3	2.75	2.75	0	2.75	3.5	200	0	2
6	0	4	0.75	2	4.25	3	0.085	2.75	2.75	0	3.25	1.75	411	0	2
6	20.42	0	0	0	0	0	0	2.75	2.75	0	2.75	2	0	0	2
6.25	33.25	2.5	0.75	2	4	3	2.5	2.75	2.75	0	3.25	1.75	0	2	2
6	34.08	2.5	0.5	1.75	4	3	1	2.75	2.75	0	2.75	1.75	460	16	2
6.25	25.25	12.5	0.5	1.75	4.5	3	1	2.75	2.75	0	3.25	1.75	180	1062	2
6	34.75	2.5	0.5	1.75	44	3.75	0.5	2.75	2.75	0	2.75	1.75	348	0	2
6	27.67	0.75	0.5	1.75	1	2.25	0.165	2.75	2.75	0	3.25	1.75	220	251	2
6	47.33	6.5	0.5	1.75	4	3	1	2.75	2.75	0	3.25	1.75	0	228	2
6.25	34.83	1.25	0.75	2	4.25	2.25	0.5	2.75	2.75	0	3.25	1.75	160	0	2
6.25	33.25	3	0.75	2	5.25	3	2	2.75	2.75	0	2.75	1.75	180	0	2
6	28	3	0.5	1.75	1.25	3	0.75	2.75	2.75	0	3.25	1.75	300	67	2
6.25	39.08	4	0.5	1.75	4	3	3	2.75	2.75	0	2.75	1.75	480	0	2
6	42.75	4.085	0.5	1.75	5.25	3	0.04	2.75	2.75	0	2.75	1.75	108	100	2
6	26.92	2.25	0.5	1.75	4.25	3.75	0.5	2.75	2.75	0	3.25	1.75	640	4000	2
6	33.75	2.75	0.5	1.75	4.25	3.75	0	2.75	2.75	0	2.75	1.75	180	0	2
6	38.92	1.75	0.5	1.75	2.5	3	0.5	2.75	2.75	0	3.25	1.75	300	2	2
6	62.75	7	0.5	1.75	5	6.5	0	2.75	2.75	0	2.75	1.75	0	12	2
0	32.25	1.5	0.5	1.75	4	3	0.25	2.75	2.75	0	3.25	1.75	372	122	2
6	26.75	4.5	0.75	2	4	3.75	2.5	2.75	2.75	0	2.75	1.75	200	1210	2
6	63.33	0.54	0.5	1.75	4	3	0.585	3.25	3.25	3	3.25	1.75	180	0	2
6	27.83	1.5	0.5	1.75	1.25	3	2.25	2.75	3.25	1	3.25	1.75	100	3	2
6.25	26.17	2	0.5	1.75	5.75	5.75	0	2.75	2.75	0	3.25	1.75	276	1	2
6	22.17	0.585	0.75	2	2.752	2.752	0	2.75	2.75	0	2.75	1.75	100	0	2
6	22.5	11.5	0.75	2	1.5	3	1.5	2.75	2.75	0	3.25	1.75	0	4000	2
6	30.75	1.585	0.5	1.75	4.5	3	0.585	2.75	2.75	0	3.25	3.5	0	0	2
6	36.67	2	0.5	1.75	4.25	3	0.25	2.75	2.75	0	3.25	1.75	221	0	2
6.25	16	0.165	0.5	1.75	5.25	3	1	2.75	3.25	2	3.25	1.75	320	1	2
6	41.17	1.335	0.5	1.75	4.5	3	0.165	2.75	2.75	0	2.75	1.75	168	0	2
6.25	19.5	0.165	0.5	1.75	1	3	0.04	2.75	2.75	0	3.25	1.75	380	0	2
6	32.42	3	0.5	1.75	4.5	3	0.165	2.75	2.75	0	3.25	1.75	120	0	2
6.25	36.75	4.71	0.5	1.75	2.752	2.752	0	2.75	2.75	0	2.75	1.75	160	0	2
6.25	30.25	5.5	0.5	1.75	2.5	3	5.5	2.75	2.75	0	3.25	3.5	100	0	2
6	23.08	2.5	0.5	1.75	2.752	2.752	0.085	2.75	2.75	0	3.25	1.75	100	4208	2
6	26.83	0.54	0.5	1.75	2.5	2.752	0	2.75	2.75	0	2.75	1.75	100	0	2
6	16.92	0.335	0.75	2	2.5	3	0.29	2.75	2.75	0	2.75	3.5	200	0	2
6	24.42	2	0.5	1.75	5	4.54.5	0.165	2.75	3.25	2	2.75	1.75	320	1300	2
6	42.83	1.25	0.5	1.75	1.5	3	13.875	2.75	3.25	1	3.25	1.75	352	112	2
6.25	22.75	6.165	0.5	1.75	5.25	3	0.165	2.75	2.75	0	2.75	1.75	220	1000	2
6	39.42	1.71	0.75	2	1.5	3	0.165	2.75	2.75	0	2.75	3.5	400	0	2
6.25	23.58	11.5	0.75	2	2.5	2.25	3	2.75	2.75	0	3.25	1.75	20	16	2
6	21.42	0.75	0.75	2	5.5	7.25	0.75	2.75	2.75	0	3.25	1.75	132	2	2
6	33	2.5	0.75	2	1.25	3	7	2.75	2.75	0	3.25	1.75	280	0	2
6	26.33	13	0.5	1.75	5	4.54.5	0	2.75	2.75	0	3.25	1.75	140	1110	2
6.25	45	4.585	0.5	1.75	2.5	2.25	1	2.75	2.75	0	3.25	3.5	240	0	2
6	26.25	1.54	0.5	1.75	1.25	3	0.125	2.75	2.75	0	2.75	1.75	100	0	2
0	28.17	0.585	0.5	1.75	5.25	3	0.04	2.75	2.75	0	2.75	1.75	260	1004	2
6.25	20.83	0.5	0.75	2	5	4.54.5	1	2.75	2.75	0	2.75	1.75	260	0	2
6	28.67	14.5	0.5	1.75	4.5	3	0.125	2.75	2.75	0	2.75	1.75	0	286	2
6	20.67	0.835	0.75	2	4	3	2	2.75	2.75	0	3.25	3.5	240	0	2
6	34.42	1.335	0.5	1.75	4.25	3.75	0.125	2.75	2.75	0	3.25	1.75	440	4500	2
6	33.58	0.25	0.5	1.75	4.25	3.75	4	2.75	2.75	0	3.25	3.5	420	0	2
6	43.17	5	0.5	1.75	4.25	3.75	2.25	2.75	2.75	0	3.25	1.75	141	0	2
6.25	22.67	7	0.5	1.75	4	3	0.165	2.75	2.75	0	2.75	1.75	160	0	2
6.25	24.33	2.5	0.75	2	4.25	3.75	4.5	2.75	2.75	0	2.75	1.75	200	456	2
6.25	56.83	4.25	0.75	2	2.752	2.752	5	2.75	2.75	0	3.25	1.75	0	4	2
6	22.08	11.46	0.5	1.75	2.5	3	1.585	2.75	2.75	0	3.25	1.75	100	1212	2
6	34	5.5	0.75	2	4	3	1.5	2.75	2.75	0	3.25	1.75	60	0	2
6	22.58	1.5	0.75	2	5.25	3	0.54	2.75	2.75	0	3.25	1.75	120	67	2
6	21.17	0	0.5	1.75	4	3	0.5	2.75	2.75	0	3.25	3.5	0	0	2
6	26.67	14.585	0.5	1.75	4.25	3.75	0	2.75	2.75	0	3.25	1.75	178	0	2
6	22.92	0.17	0.5	1.75	1.5	3	0.085	2.75	2.75	0	2.75	3.5	0	0	2
6	15.17	7	0.5	1.75	5	3	1	2.75	2.75	0	2.75	1.75	600	0	2
6	39.92	5	0.5	1.75	4.25	3.75	0.21	2.75	2.75	0	2.75	1.75	550	0	2
6	27.42	12.5	0.5	1.75	5.25	3.75	0.25	2.75	2.75	0	3.25	1.75	720	0	2
6	24.75	0.54	0.5	1.75	1.5	3	1	2.75	2.75	0	3.25	1.75	120	1	2
6	41.17	1.25	0.75	2	1.25	3	0.25	2.75	2.75	0	2.75	1.75	0	195	2
6.25	33.08	1.625	0.5	1.75	4.5	3	0.54	2.75	2.75	0	3.25	1.75	0	0	2
6	29.83	2.04	0.75	2	4.75	2.25	0.04	2.75	2.75	0	2.75	1.75	128	1	2
6.25	23.58	0.585	0.75	2	2.752	2.752	0.125	2.75	2.75	0	2.75	1.75	120	87	2
6	26.17	12.5	0.75	2	2.5	2.25	1.25	2.75	2.75	0	3.25	1.75	0	17	2
6	31	2.085	0.5	1.75	4	3	0.085	2.75	2.75	0	2.75	1.75	300	0	2
6	20.75	5.085	0.75	2	5.75	3	0.29	2.75	2.75	0	2.75	1.75	140	184	2
6	28.92	0.375	0.5	1.75	4	3	0.29	2.75	2.75	0	2.75	1.75	220	140	2
6.25	51.92	6.5	0.5	1.75	4.25	3.75	3.085	2.75	2.75	0	3.25	1.75	73	0	2
6.25	22.67	0.335	0.5	1.75	1	3	0.75	2.75	2.75	0	2.75	3.5	160	0	2
6	34	5.085	0.75	2	4.25	3.75	1.085	2.75	2.75	0	3.25	1.75	480	0	2
6.25	69.5	6	0.5	1.75	2.752	2.752	0	2.75	2.75	0	2.75	3.5	0	0	2
6.25	40.33	8.125	0.75	2	2.5	3	0.165	2.75	3.25	2	2.75	1.75	0	18	2
6.25	19.58	0.665	0.75	2	4	3	1	2.75	3.25	1	2.75	1.75	2000	2	2
6	16	3.125	0.5	1.75	1.25	3	0.085	2.75	3.25	1	2.75	1.75	0	6	2
6	17.08	0.25	0.5	1.75	1	3	0.335	2.75	3.25	4	2.75	1.75	160	8	2
6	31.25	2.835	0.5	1.75	2.752	2.752	0	2.75	3.25	5	2.75	1.75	176	146	2
6	25.17	3	0.5	1.75	4	3	1.25	2.75	3.25	1	2.75	1.75	0	22	2
6.25	22.67	0.79	0.5	1.75	4.25	3	0.085	2.75	2.75	0	2.75	1.75	144	0	2
6	40.58	1.5	0.5	1.75	4.25	3.75	0	2.75	2.75	0	2.75	3.5	300	0	2
6	22.25	0.46	0.5	1.75	2.5	3	0.125	2.75	2.75	0	3.25	1.75	280	55	2
6.25	22.25	1.25	0.75	2	2.752	2.752	3.25	2.75	2.75	0	2.75	1.75	280	0	2
6	22.5	0.125	0.75	2	2.5	3	0.125	2.75	2.75	0	2.75	1.75	200	70	2
6	23.58	1.79	0.5	1.75	4	3	0.54	2.75	2.75	0	3.25	1.75	136	1	2
6	38.42	0.705	0.5	1.75	4	3	0.375	2.75	3.25	2	2.75	1.75	225	500	2
6.25	26.58	2.54	0.75	2	2.752	2.752	0	2.75	2.75	0	3.25	1.75	180	60	2
6	35	2.5	0.5	1.75	4.25	3	1	2.75	2.75	0	3.25	1.75	210	0	2
6	20.42	1.085	0.5	1.75	1	3	1.5	2.75	2.75	0	2.75	1.75	108	7	2
6	29.42	1.25	0.5	1.75	1.25	3	1.75	2.75	2.75	0	2.75	1.75	200	0	2
6	26.17	0.835	0.5	1.75	44	3	1.165	2.75	2.75	0	2.75	1.75	100	0	2
6	33.67	2.165	0.5	1.75	4	3	1.5	2.75	2.75	0	2.75	2	120	0	2
6	24.58	1.25	0.5	1.75	4	3	0.25	2.75	2.75	0	2.75	1.75	110	0	2
6.25	27.67	2.04	0.5	1.75	1.25	3	0.25	2.75	2.75	0	3.25	1.75	180	50	2
6	37.5	0.835	0.5	1.75	5	3	0.04	2.75	2.75	0	2.75	1.75	120	5	2
6	49.17	2.29	0.5	1.75	2.752	2.752	0.29	2.75	2.75	0	2.75	1.75	200	3	2
6	33.58	0.335	0.75	2	44	3	0.085	2.75	2.75	0	2.75	1.75	180	0	2
6	51.83	3	0.75	2	2.752	2.752	1.5	2.75	2.75	0	2.75	1.75	180	4	2
6	22.92	3.165	0.75	2	4	3	0.165	2.75	2.75	0	2.75	1.75	160	1058	2
6	21.83	1.54	0.5	1.75	2.5	3	0.085	2.75	2.75	0	3.25	1.75	356	0	2
6	25.25	1	0.5	1.75	5.25	3	0.5	2.75	2.75	0	2.75	1.75	200	0	2
6	58.58	2.71	0.5	1.75	4	3	2.415	2.75	2.75	0	3.25	1.75	320	0	2
6	19	0	0.75	2	2.752	2.752	0	2.75	3.25	4	2.75	1.75	45	1	2
6	19.58	0.585	0.5	1.75	2.752	2.752	0	2.75	3.25	3	2.75	1.75	350	769	2
6.25	53.33	0.165	0.5	1.75	2.752	2.752	0	2.75	2.75	0	3.25	3.5	62	27	2
6.25	27.17	1.25	0.5	1.75	2.752	2.752	0	2.75	3.25	1	2.75	1.75	92	300	2
6	25.92	0.875	0.5	1.75	2.5	3	0.375	2.75	3.25	2	3.25	1.75	174	3	2
6	23.08	0	0.5	1.75	2.5	3	1	2.75	3.25	11	2.75	3.5	0	0	2
6	39.58	5	0.5	1.75	2.752	2.752	0	2.75	3.25	2	2.75	1.75	17	1	2
6	30.58	2.71	0.75	2	1.5	3	0.125	2.75	2.75	0	3.25	3.5	80	0	2
6	17.25	3	0.5	1.75	2.5	3	0.04	2.75	2.75	0	3.25	1.75	160	40	2
6.25	17.67	0	0.75	2	5.75	2.752	0	2.75	2.75	0	2.75	1.75	86	0	2
6.25	0	11.25	0.5	1.75	2.752	2.752	0	2.75	2.75	0	2.75	1.75	0	5200	2
6	16.5	0.125	0.5	1.75	4	3	0.165	2.75	2.75	0	2.75	1.75	132	0	2
6.25	27.33	1.665	0.5	1.75	2.752	2.752	0	2.75	2.75	0	2.75	1.75	340	1	2
6	31.25	1.125	0.5	1.75	2.752	2.752	0	2.75	3.25	1	2.75	1.75	96	19	2
6	20	7	0.5	1.75	4	3	0.5	2.75	2.75	0	2.75	1.75	0	0	2
6	0	3	0.75	2	4.25	3.75	7	2.75	2.75	0	2.75	1.75	0	1	2
6	39.5	1.625	0.5	1.75	4	3	1.5	2.75	2.75	0	2.75	1.75	0	316	2
6	36.5	4.25	0.5	1.75	1	3	3.5	2.75	2.75	0	2.75	1.75	454	50	2
0	29.75	0.665	0.5	1.75	1.25	3	0.25	2.75	2.75	0	3.25	1.75	300	0	2
6	52.42	1.5	0.5	1.75	4.5	3	3.75	2.75	2.75	0	3.25	1.75	0	350	2
6	36.17	18.125	0.5	1.75	1.25	3	0.085	2.75	2.75	0	2.75	1.75	320	3552	2
6	34.58	0	0	0	0	0	0	2.75	2.75	0	2.75	2	0	0	2
6	29.67	0.75	0.75	2	4	3	0.04	2.75	2.75	0	2.75	1.75	240	0	2
6	36.17	5.5	0.5	1.75	4.25	3.75	5	2.75	2.75	0	2.75	1.75	210	687	2
6	25.67	0.29	0.75	2	4	3	1.5	2.75	2.75	0	3.25	1.75	160	0	2
6.25	24.5	2.415	0.75	2	4	3	0	2.75	2.75	0	2.75	1.75	120	0	2
6	24.08	0.875	0.5	1.75	1.5	3	0.085	2.75	3.25	4	2.75	1.75	254	1950	2
6	21.92	0.5	0.5	1.75	4	3	0.125	2.75	2.75	0	2.75	1.75	360	0	2
6.25	36.58	0.29	0.5	1.75	2.752	2.752	0	2.75	3.25	10	2.75	1.75	200	18	2
6.25	23	1.835	0.5	1.75	5.75	5.75	0	2.75	3.25	1	2.75	1.75	200	53	2
6.25	27.58	3	0.5	1.75	1.5	3	2.79	2.75	3.25	1	3.25	1.75	280	10	2
6	31.08	3.085	0.5	1.75	4	3	2.5	2.75	3.25	2	3.25	1.75	160	41	2
6.25	30.42	1.375	0.5	1.75	1.25	2.25	0.04	2.75	3.25	3	2.75	1.75	0	33	2
6	22.08	2.335	0.5	1.75	2.5	3	0.75	2.75	2.75	0	2.75	1.75	180	0	2
6	16.33	4.085	0.5	1.75	4.25	2.25	0.415	2.75	2.75	0	3.25	1.75	120	0	2
6.25	21.92	11.665	0.5	1.75	2.5	2.25	0.085	2.75	2.75	0	2.75	1.75	320	5	2
6	21.08	4.125	0.75	2	4.25	2.25	0.04	2.75	2.75	0	2.75	1.75	140	100	2
6	17.42	6.5	0.5	1.75	4.25	3	0.125	2.75	2.75	0	2.75	1.75	60	100	2
6	19.17	4	0.75	2	4.25	3	1	2.75	2.75	0	3.25	1.75	360	1000	2
6	20.67	0.415	0.5	1.75	4	3	0.125	2.75	2.75	0	2.75	1.75	0	44	2
6	26.75	2	0.5	1.75	4.5	3	0.75	2.75	2.75	0	3.25	1.75	80	0	2
6	23.58	0.835	0.5	1.75	4.25	2.25	0.085	2.75	2.75	0	3.25	1.75	220	5	2
6	39.17	2.5	0.75	2	4.25	2.25	10	2.75	2.75	0	3.25	3.5	200	0	2
6	22.75	11.5	0.5	1.75	4.25	3	0.415	2.75	2.75	0	2.75	1.75	0	0	2
0	26.5	2.71	0.75	2	0	0	0.085	2.75	2.75	0	2.75	3.5	80	0	2
6.25	16.92	0.5	0.5	1.75	4.25	3	0.165	2.75	3.25	6	3.25	1.75	240	35	2
6	23.5	3.165	0.75	2	2.5	3	0.415	2.75	3.25	1	3.25	1.75	280	80	2
6.25	17.33	9.5	0.5	1.75	5.25	3	1.75	2.75	3.25	10	3.25	1.75	0	10	2
6	23.75	0.415	0.75	2	4	3	0.04	2.75	3.25	2	2.75	1.75	128	6	2
6	34.67	1.08	0.5	1.75	1.5	3	1.165	2.75	2.75	0	2.75	3.5	28	0	2
6	74.83	19	0.75	2	2.752	2.752	0.04	2.75	3.25	2	2.75	1.75	0	351	2
6	28.17	0.125	0.75	2	2.5	3	0.085	2.75	2.75	0	2.75	1.75	216	2100	2
6	24.5	13.335	0.75	2	5.25	3	0.04	2.75	2.75	0	3.25	1.75	120	475	2
6	18.83	3.54	0.75	2	2.752	2.752	0	2.75	2.75	0	3.25	1.75	180	1	2
0	45.33	1	0.5	1.75	1	3	0.125	2.75	2.75	0	3.25	1.75	263	0	2
6.25	47.25	0.75	0.5	1.75	1	2.25	2.75	3.25	3.25	1	2.75	1.75	333	892	1
6	24.17	0.875	0.5	1.75	1	3	4.625	3.25	3.25	2	3.25	1.75	520	2000	1
6	39.25	9.5	0.5	1.75	1.5	3	6.5	3.25	3.25	14	2.75	1.75	240	4607	1
6.25	20.5	11.835	0.5	1.75	4	2.25	6	3.25	2.75	0	2.75	1.75	340	0	1
6.25	18.83	4.415	0.75	2	4	2.25	3	3.25	2.75	0	2.75	1.75	240	0	1
6	19.17	9.5	0.5	1.75	1.25	3	1.5	3.25	2.75	0	2.75	1.75	120	2206	1
6.25	25	0.875	0.5	1.75	4.75	2.25	1.04	3.25	2.75	0	3.25	1.75	160	5860	1
6	20.17	9.25	0.5	1.75	4	3	1.665	3.25	3.25	3	3.25	1.75	40	28	1
6	25.75	0.5	0.5	1.75	4	3	1.46	3.25	3.25	5	3.25	1.75	312	0	1
6	20.42	7	0.5	1.75	4	3	1.625	3.25	3.25	3	2.75	1.75	200	1391	1
6	0	4	0.5	1.75	4.75	3	5	3.25	3.25	3	3.25	1.75	290	2279	1
6	39	5	0.5	1.75	44	3	3.5	3.25	3.25	10	3.25	1.75	0	0	1
6.25	64.08	0.165	0.5	1.75	2.752	2.752	0	3.25	3.25	1	2.75	1.75	232	100	1
6	28.25	5.125	0.5	1.75	4.75	3	4.75	3.25	3.25	2	2.75	1.75	420	7	1
6.25	28.75	3.75	0.5	1.75	4	3	1.085	3.25	3.25	1	3.25	1.75	371	0	1
6	31.33	19.5	0.5	1.75	4	3	7	3.25	3.25	16	2.75	1.75	0	5000	1
6.25	18.92	9	0.5	1.75	5.25	3	0.75	3.25	3.25	2	2.75	1.75	88	591	1
6.25	24.75	3	0.5	1.75	1	2.25	1.835	3.25	3.25	19	2.75	1.75	0	500	1
6.25	30.67	12	0.5	1.75	4	3	2	3.25	3.25	1	2.75	1.75	220	19	1
6	21	4.79	0.75	2	1.25	3	2.25	3.25	3.25	1	3.25	1.75	80	300	1
6	13.75	4	0.75	2	1.25	3	1.75	3.25	3.25	2	3.25	1.75	120	1000	1
6.25	46	4	0.5	1.75	5.75	5.75	0	3.25	2.75	0	2.75	1.75	100	960	1
6.25	44.33	0	0.5	1.75	4	3	2.5	3.25	2.75	0	2.75	1.75	0	0	1
6	20.25	9.96	0.5	1.75	5	4.54.5	0	3.25	2.75	0	2.75	1.75	0	0	1
6	22.67	2.54	0.75	2	4	2.25	2.585	3.25	2.75	0	2.75	1.75	0	0	1
6	0	10.5	0.5	1.75	4.75	3	6.5	3.25	2.75	0	2.75	1.75	0	0	1
6.25	60.92	5	0.5	1.75	5.25	3	4	3.25	3.25	4	2.75	1.75	0	99	1
6	16.08	0.75	0.5	1.75	4	3	1.75	3.25	3.25	5	3.25	1.75	352	690	1
6.25	28.17	0.375	0.5	1.75	1	3	0.585	3.25	3.25	4	2.75	1.75	80	0	1
6	39.17	1.71	0.5	1.75	4.75	3	0.125	3.25	3.25	5	3.25	1.75	480	0	1
0	20.42	7.5	0.5	1.75	2.5	3	1.5	3.25	3.25	1	2.75	1.75	160	234	1
6.25	30	5.29	0.5	1.75	5	4.54.5	2.25	3.25	3.25	5	3.25	1.75	99	500	1
6	22.83	3	0.5	1.75	1.5	3	1.29	3.25	3.25	1	2.75	1.75	260	800	1
6.25	22.5	8.5	0.5	1.75	1	3	1.75	3.25	3.25	10	2.75	1.75	80	990	2
6.25	28.58	1.665	0.5	1.75	1	3	2.415	3.25	2.75	0	3.25	1.75	440	0	2
6	45.17	1.5	0.5	1.75	4	3	2.5	3.25	2.75	0	3.25	1.75	140	0	2
6	41.58	1.75	0.5	1.75	2.5	3	0.21	3.25	2.75	0	2.75	1.75	160	0	2
6.25	57.08	0.335	0.5	1.75	4.25	3.75	1	3.25	2.75	0	3.25	1.75	252	2197	2
6.25	55.75	7.08	0.5	1.75	2.5	2.25	6.75	3.25	3.25	3	3.25	1.75	100	50	2
6	43.25	25.21	0.5	1.75	1	2.25	0.21	3.25	3.25	1	2.75	1.75	760	90	2
6.25	25.33	2.085	0.5	1.75	4	2.25	2.75	3.25	2.75	0	3.25	1.75	360	1	2
6.25	24.58	0.67	0.5	1.75	5.25	2.25	1.75	3.25	2.75	0	2.75	1.75	400	0	2
6	43.17	2.25	0.5	1.75	4.25	3.75	0.75	3.25	2.75	0	2.75	1.75	560	0	2
6	40.92	0.835	0.5	1.75	2.752	2.752	0	3.25	2.75	0	2.75	1.75	130	1	2
6	31.83	2.5	0.5	1.75	5.25	3	7.5	3.25	2.75	0	3.25	1.75	523	0	2
6.25	33.92	1.585	0.75	2	2.752	2.752	0	3.25	2.75	0	2.75	1.75	320	0	2
6.25	24.92	1.25	0.5	1.75	2.752	2.752	0	3.25	2.75	0	2.75	1.75	80	0	2
6	35.25	3.165	0.5	1.75	4.75	2.25	3.75	3.25	2.75	0	3.25	1.75	680	0	2
6	34.25	1.75	0.5	1.75	1.25	3.75	0.25	3.25	2.75	0	3.25	1.75	163	0	2
6	80.25	5.5	0.5	1.75	0	0	0.54	3.25	2.75	0	2.75	1.75	0	340	2
6	19.42	1.5	0.75	2	44	3	2	3.25	2.75	0	3.25	1.75	100	20	2
6	42.75	3	0.5	1.75	4.25	3.75	1	3.25	2.75	0	2.75	1.75	0	200	2
6	19.67	10	0.75	2	2.5	2.25	0.835	3.25	2.75	0	3.25	1.75	140	0	2
6	36.33	3.79	0.5	1.75	1.25	3	1.165	3.25	2.75	0	3.25	1.75	200	0	2
6	30.08	1.04	0.75	2	4.25	3.75	0.5	3.25	3.25	10	3.25	1.75	132	28	2
6	44.25	11	0.75	2	4.5	3	1.5	3.25	2.75	0	2.75	3.5	0	0	2
6	23.58	0.46	0.75	2	1.25	3	2.625	3.25	3.25	6	3.25	1.75	208	347	2
6	23.92	1.5	0.5	1.75	4.5	2.25	1.875	3.25	3.25	6	2.75	1.75	200	327	1
6	33.17	1	0.5	1.75	4.75	3	0.75	3.25	3.25	7	3.25	1.75	340	4071	1
6	48.33	12	0.5	1.75	1.5	3	16	3.25	2.75	0	2.75	3.5	110	0	1
